Закупки по;Реестровый номер закупки;Способ определения поставщика (подрядчика, исполнителя), подрядной организации (размещения закупки);Наименование закупки;Предмет электронного аукциона (только для ПП РФ 615);Идентификационный код закупки;Номер лота;Наименование лота; Начальная (максимальная) цена контракта ;Валюта;Начальная (максимальная) цена в валюте контракта;Валюта контракта;Классификация по ОКДП;Классификация по ОКПД;Классификация по ОКПД2;Код позиции;Наименование Заказчика;Организация, осуществляющая размещение ;Дата размещения;Дата обновления;Этап закупки;Особенности размещения заказа\ Преимущества (44-ФЗ);Дата начала подачи заявок;Дата окончания подачи заявок;Дата проведения электронного аукциона
44-ФЗ;№0387200021325000007;Запрос котировок в электронной форме;поставка моторной лодки;;'252861002521986100100100880013012244';;; 629 570.00   ;RUB;;;;;30.12.19.110: Суда прогулочные прочие;30.12.19.110: Суда прогулочные прочие;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ХАНТЫ-МАНСИЙСКОГО АВТОНОМНОГО ОКРУГА - ЮГРЫ ""ОКТЯБРЬСКИЙ ЛЕСХОЗ""";"КАЗЕННОЕ УЧРЕЖДЕНИЕ ХАНТЫ-МАНСИЙСКОГО АВТОНОМНОГО ОКРУГА - ЮГРЫ ""ОКТЯБРЬСКИЙ ЛЕСХОЗ""";19.03.2025;27.03.2025;Определение поставщика завершено;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;19.03.2025;26.03.2025;
44-ФЗ;№0387200011125000020;Запрос котировок в электронной форме;Поставка моторной лодки;;'252861300751486130100100630033012244';;; 500 000.00   ;RUB;;;;;30.12.19.110: Суда прогулочные прочие;30.12.19.110: Суда прогулочные прочие;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ХАНТЫ-МАНСИЙСКОГО АВТОНОМНОГО ОКРУГА - ЮГРЫ ""БЕРЕЗОВСКИЙ ЛЕСХОЗ""";"КАЗЕННОЕ УЧРЕЖДЕНИЕ ХАНТЫ-МАНСИЙСКОГО АВТОНОМНОГО ОКРУГА - ЮГРЫ ""БЕРЕЗОВСКИЙ ЛЕСХОЗ""";04.06.2025;23.06.2025;Определение поставщика завершено;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;04.06.2025;20.06.2025;
44-ФЗ;№0387200011125000011;Запрос котировок в электронной форме;Поставка моторной лодки;;'252861300751486130100100630023012244';;; 500 000.00   ;RUB;;;;;30.12.19.110: Суда прогулочные прочие;30.12.19.110: Суда прогулочные прочие;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ХАНТЫ-МАНСИЙСКОГО АВТОНОМНОГО ОКРУГА - ЮГРЫ ""БЕРЕЗОВСКИЙ ЛЕСХОЗ""";"КАЗЕННОЕ УЧРЕЖДЕНИЕ ХАНТЫ-МАНСИЙСКОГО АВТОНОМНОГО ОКРУГА - ЮГРЫ ""БЕРЕЗОВСКИЙ ЛЕСХОЗ""";22.04.2025;06.05.2025;Определение поставщика завершено;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;22.04.2025;06.05.2025;
44-ФЗ;№0358200054425000004;Электронный аукцион;Поставка моторной лодки;;'252614201258861420100100580123012244';;; 430 400.00   ;RUB;;;;;30.12.19.110: Суда прогулочные прочие;30.12.19.110: Суда прогулочные прочие;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ РОСТОВСКОЙ ОБЛАСТИ ""СПОРТИВНАЯ ШКОЛА ОЛИМПИЙСКОГО РЕЗЕРВА № 25""";"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ РОСТОВСКОЙ ОБЛАСТИ ""СПОРТИВНАЯ ШКОЛА ОЛИМПИЙСКОГО РЕЗЕРВА № 25""";06.03.2025;17.03.2025;Определение поставщика завершено;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;06.03.2025;14.03.2025;
44-ФЗ;№0816500000625002427;Электронный аукцион;Поставка моторной лодки;;'253140000611114000100100020010000244';;; 316 666.67   ;RUB;;;;;30.12.12.110: Суда надувные прогулочные;30.12.12.110: Суда надувные прогулочные;"МУНИЦИПАЛЬНОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ""ДИРЕКЦИЯ ТЕРРИТОРИИ ТРАДИЦИОННОГО ПРИРОДОПОЛЬЗОВАНИЯ И СОХРАНЕНИИ ОБЪЕКТОВ КУЛЬТУРНОГО НАСЛЕДИЯ КОРЕННЫХ МАЛОЧИСЛЕННЫХ НАРОДОВ СЕВЕРА ""ОЛЕНЕКСКАЯ""";"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ САХА (ЯКУТИЯ) ""ЦЕНТР ЗАКУПОК РЕСПУБЛИКИ САХА (ЯКУТИЯ)""";25.02.2025;19.03.2025;Определение поставщика завершено;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;25.02.2025;06.03.2025;
44-ФЗ;№0190200000325007779;Электронный аукцион;Поставка моторной лодки;;'252890100262589010100102140050000244';;; 97 444.33   ;RUB;;;;;30.11.33.190: Суда прочие;30.11.33.190: Суда прочие;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""АВАРИЙНО-СПАСАТЕЛЬНАЯ СЛУЖБА ЯМАЛО-НЕНЕЦКОГО АВТОНОМНОГО ОКРУГА""";ДЕПАРТАМЕНТ ГОСУДАРСТВЕННОГО ЗАКАЗА ЯМАЛО-НЕНЕЦКОГО АВТОНОМНОГО ОКРУГА;18.06.2025;18.06.2025;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;18.06.2025;26.06.2025;
44-ФЗ;№0190200000325006095;Электронный аукцион;Поставка моторной лодки;;'252890100262589010100102140040000244';;; 97 444.33   ;RUB;;;;;30.11.33.190: Суда прочие;30.11.33.190: Суда прочие;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""АВАРИЙНО-СПАСАТЕЛЬНАЯ СЛУЖБА ЯМАЛО-НЕНЕЦКОГО АВТОНОМНОГО ОКРУГА""";ДЕПАРТАМЕНТ ГОСУДАРСТВЕННОГО ЗАКАЗА ЯМАЛО-НЕНЕЦКОГО АВТОНОМНОГО ОКРУГА;14.05.2025;22.05.2025;Определение поставщика завершено;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;14.05.2025;22.05.2025;
44-ФЗ;№0134300044425000014;Электронный аукцион;Поставка моторной лодки в комплекте с лодочным мотором и лодочным прицепом;;'253382600026438260100100220010000244';;; 1 729 282.00   ;RUB;;;;;"29.20.23.111: Прицепы и полуприцепы, технически допустимая максимальная масса которых не более 0,75 т; 28.11.11.000: Двигатели лодочные подвесные; 30.11.33.190: Суда прочие";"29.20.23.111: Прицепы и полуприцепы, технически допустимая максимальная масса которых не более 0,75 т; 28.11.11.000: Двигатели лодочные подвесные; 30.11.33.190: Суда прочие";АДМИНИСТРАЦИЯ ЗИМИНСКОГО РАЙОННОГО МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ;АДМИНИСТРАЦИЯ ЗИМИНСКОГО РАЙОННОГО МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ;07.04.2025;16.04.2025;Определение поставщика завершено;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;07.04.2025;15.04.2025;
44-ФЗ;№0869200000225003335;Электронный аукцион;Поставка моторных лодок;;'252745306157274600100100410013011244';;; 731 643.32   ;RUB;;;;;30.11.33.190: Суда прочие;30.11.33.190-00000003: Катер (мотолодка);"ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""ПОИСКОВО-СПАСАТЕЛЬНАЯ СЛУЖБА ЧЕЛЯБИНСКОЙ ОБЛАСТИ""";"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ОРГАНИЗАЦИИ ЗАКУПОК ЧЕЛЯБИНСКОЙ ОБЛАСТИ""";10.04.2025;18.04.2025;Определение поставщика завершено;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;10.04.2025;18.04.2025;
44-ФЗ;№0123200000325001105;Электронный аукцион;Поставка моторных лодок ПВХ (надувные) для нужд управления;;'252280113523628010100100500020000244';;; 920 000.00   ;RUB;;;;;"30.12.1: Суда прогулочные и спортивные; 30.11.33.190: Суда прочие";"30.12.10.000-00000001: Суда прогулочные и спортивные; 30.11.33.190-00000003: Катер (мотолодка)";УПРАВЛЕНИЕ ПО ОХРАНЕ, КОНТРОЛЮ И РЕГУЛИРОВАНИЮ ИСПОЛЬЗОВАНИЯ ОБЪЕКТОВ ЖИВОТНОГО МИРА И СРЕДЫ ИХ ОБИТАНИЯ АМУРСКОЙ ОБЛАСТИ;УПРАВЛЕНИЕ ГОСУДАРСТВЕННОГО ЗАКАЗА АМУРСКОЙ ОБЛАСТИ;27.05.2025;04.06.2025;Определение поставщика завершено;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;27.05.2025;04.06.2025;
44-ФЗ;№0325100011425000005;Электронный аукцион;"Поставка надувного борта из ткани ПВХ для таможенного судна проекта ""Стриж 4-1Д""";;'251301700341430250100100820823011244';;; 607 866.67   ;RUB;;;;;30.11.92.000: Услуги по оснащению судов, плавучих платформ и конструкций;30.11.92.000: Услуги по оснащению судов, плавучих платформ и конструкций;АСТРАХАНСКАЯ ТАМОЖНЯ;АСТРАХАНСКАЯ ТАМОЖНЯ;27.03.2025;07.04.2025;Определение поставщика завершено;;27.03.2025;04.04.2025;
44-ФЗ;№0190200000325001423;Электронный аукцион;Поставка надувного плота днища для аэролодки «Пиранья 2»;;'252890100262589010100102060010000244';;; 1 609 863.32   ;RUB;;;;;30.11.50.119: Плоты прочие;30.11.50.119: Плоты прочие;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""АВАРИЙНО-СПАСАТЕЛЬНАЯ СЛУЖБА ЯМАЛО-НЕНЕЦКОГО АВТОНОМНОГО ОКРУГА""";ДЕПАРТАМЕНТ ГОСУДАРСТВЕННОГО ЗАКАЗА ЯМАЛО-НЕНЕЦКОГО АВТОНОМНОГО ОКРУГА;19.02.2025;28.02.2025;Определение поставщика завершено;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;19.02.2025;27.02.2025;
44-ФЗ;№0372100027325000224;Электронный аукцион;Поставка надувной дежурной шлюпки ПК/PD-380;;'251781202483378420100101940013012244';;; 466 133.33   ;RUB;;;;;30.12.19.140: Шлюпки;30.12.19.140: Шлюпки;"ФЕДЕРАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""АДМИНИСТРАЦИЯ ВОЛГО-БАЛТИЙСКОГО БАССЕЙНА ВНУТРЕННИХ ВОДНЫХ ПУТЕЙ""";"ФЕДЕРАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""АДМИНИСТРАЦИЯ ВОЛГО-БАЛТИЙСКОГО БАССЕЙНА ВНУТРЕННИХ ВОДНЫХ ПУТЕЙ""";03.06.2025;16.06.2025;Определение поставщика завершено;;03.06.2025;11.06.2025;
44-ФЗ;№0372100027325000135;Электронный аукцион;Поставка надувной дежурной шлюпки ПК/PD-380;;'251781202483378420100101190013012244';;; 466 133.33   ;RUB;;;;;30.12.19.140: Шлюпки;30.12.19.140: Шлюпки;"ФЕДЕРАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""АДМИНИСТРАЦИЯ ВОЛГО-БАЛТИЙСКОГО БАССЕЙНА ВНУТРЕННИХ ВОДНЫХ ПУТЕЙ""";"ФЕДЕРАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""АДМИНИСТРАЦИЯ ВОЛГО-БАЛТИЙСКОГО БАССЕЙНА ВНУТРЕННИХ ВОДНЫХ ПУТЕЙ""";14.05.2025;28.05.2025;Определение поставщика завершено;;;27.05.2025;
44-ФЗ;№0372100027325000084;Электронный аукцион;Поставка надувной дежурной шлюпки ПК/PD-380;;'251781202483378420100101110013012244';;; 466 133.33   ;RUB;;;;;30.12.19.140: Шлюпки;30.12.19.140: Шлюпки;"ФЕДЕРАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""АДМИНИСТРАЦИЯ ВОЛГО-БАЛТИЙСКОГО БАССЕЙНА ВНУТРЕННИХ ВОДНЫХ ПУТЕЙ""";"ФЕДЕРАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""АДМИНИСТРАЦИЯ ВОЛГО-БАЛТИЙСКОГО БАССЕЙНА ВНУТРЕННИХ ВОДНЫХ ПУТЕЙ""";10.04.2025;18.04.2025;Определение поставщика завершено;;10.04.2025;18.04.2025;
44-ФЗ;№0372100027325000037;Электронный аукцион;Поставка надувной дежурной шлюпки ПК/PD-380;;'251781202483378420100100910013012244';;; 466 133.33   ;RUB;;;;;30.12.19.140: Шлюпки;30.12.19.140: Шлюпки;"ФЕДЕРАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""АДМИНИСТРАЦИЯ ВОЛГО-БАЛТИЙСКОГО БАССЕЙНА ВНУТРЕННИХ ВОДНЫХ ПУТЕЙ""";"ФЕДЕРАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""АДМИНИСТРАЦИЯ ВОЛГО-БАЛТИЙСКОГО БАССЕЙНА ВНУТРЕННИХ ВОДНЫХ ПУТЕЙ""";20.03.2025;10.04.2025;Определение поставщика завершено;;20.03.2025;28.03.2025;
44-ФЗ;№0329200062225003939;Электронный аукцион;Поставка надувной жестко-корпусной лодки;;'252344412748434440100100270023012244';;; 169 466.67   ;RUB;;;;;30.12.12.110: Суда надувные прогулочные;30.12.12.110: Суда надувные прогулочные;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ВОЛГОГРАДСКОЙ ОБЛАСТИ ""АВАРИЙНО-СПАСАТЕЛЬНАЯ СЛУЖБА ВОЛГОГРАДСКОЙ ОБЛАСТИ""";"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ВОЛГОГРАДСКОЙ ОБЛАСТИ ""ЦЕНТР ОРГАНИЗАЦИИ ЗАКУПОК""";29.04.2025;15.05.2025;Определение поставщика завершено;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;29.04.2025;14.05.2025;
44-ФЗ;№0324400000825000003;Электронный аукцион;Поставка надувной лодки ПВХ;;'251500802812729014300100050033012244';;; 220 000.00   ;RUB;;;;;30.12.12.110: Суда надувные прогулочные;30.12.12.110: Суда надувные прогулочные;"ФИЛИАЛ ""ДВИНАРЕГИОНВОДХОЗ""";"ФИЛИАЛ ""ДВИНАРЕГИОНВОДХОЗ""";07.02.2025;18.02.2025;Определение поставщика завершено;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;07.02.2025;17.02.2025;
44-ФЗ;№0358300445725000011;Электронный аукцион;Поставка надувной лодки ПВХ;;'253614202508061420100100530023012244';;; 32 591.33   ;RUB;;;;;30.12.12.110: Суда надувные прогулочные;30.12.12.110: Суда надувные прогулочные;"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ БЕЛОКАЛИТВИНСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ ""ЦЕНТР БЛАГОУСТРОЙСТВА И ОЗЕЛЕНЕНИЯ""";"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ БЕЛОКАЛИТВИНСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ ""ЦЕНТР БЛАГОУСТРОЙСТВА И ОЗЕЛЕНЕНИЯ""";11.03.2025;20.03.2025;Определение поставщика завершено;;11.03.2025;19.03.2025;
44-ФЗ;№0358300445725000010;Электронный аукцион;Поставка надувной лодки ПВХ;;'253614202508061420100100530013012244';;; 32 591.33   ;RUB;;;;;30.12.12.110: Суда надувные прогулочные;30.12.12.110: Суда надувные прогулочные;"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ БЕЛОКАЛИТВИНСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ ""ЦЕНТР БЛАГОУСТРОЙСТВА И ОЗЕЛЕНЕНИЯ""";"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ БЕЛОКАЛИТВИНСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ ""ЦЕНТР БЛАГОУСТРОЙСТВА И ОЗЕЛЕНЕНИЯ""";27.02.2025;10.03.2025;Определение поставщика завершено;;27.02.2025;07.03.2025;
44-ФЗ;№0319300003425000027;Запрос котировок в электронной форме;Поставка надувных гребных лодок для нужд Администрации Таймырского Долгано-Ненецкого муниципального района  ;;'253840101134084010100100890013012244';;; 997 010.00   ;RUB;;;;;30.12.19.130: Лодки гребные;30.12.19.130: Лодки гребные;АДМИНИСТРАЦИЯ ТАЙМЫРСКОГО ДОЛГАНО-НЕНЕЦКОГО МУНИЦИПАЛЬНОГО РАЙОНА;УПРАВЛЕНИЕ МУНИЦИПАЛЬНОГО ЗАКАЗА И ПОТРЕБИТЕЛЬСКОГО РЫНКА АДМИНИСТРАЦИИ ТАЙМЫРСКОГО ДОЛГАНО-НЕНЕЦКОГО МУНИЦИПАЛЬНОГО РАЙОНА;28.01.2025;05.02.2025;Определение поставщика завершено;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;28.01.2025;03.02.2025;
44-ФЗ;№0348200080425000058;Электронный аукцион;Поставка надувных лодок;;'252502713007750270100102460013011244';;; 2 250 000.00   ;RUB;;;;;30.11.33.190: Суда прочие;30.11.33.190-00000003: Катер (мотолодка);"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ МОСКОВСКОЙ ОБЛАСТИ ""МОСКОВСКАЯ ОБЛАСТНАЯ ПРОТИВОПОЖАРНО-СПАСАТЕЛЬНАЯ СЛУЖБА""";"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ МОСКОВСКОЙ ОБЛАСТИ ""МОСКОВСКАЯ ОБЛАСТНАЯ ПРОТИВОПОЖАРНО-СПАСАТЕЛЬНАЯ СЛУЖБА""";01.04.2025;14.04.2025;Определение поставщика завершено;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;01.04.2025;10.04.2025;
44-ФЗ;№0373400006725000026;Запрос котировок в электронной форме;Поставка надувных лодок;;'251773139416077310100100440013012244';;; 1 060 397.31   ;RUB;;;;;30.12.19.130: Лодки гребные;30.12.19.130-00000001: Лодка гребная;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ИНСТИТУТ МИНЕРАЛОГИИ, ГЕОХИМИИ И КРИСТАЛЛОХИМИИ РЕДКИХ ЭЛЕМЕНТОВ""";"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ИНСТИТУТ МИНЕРАЛОГИИ, ГЕОХИМИИ И КРИСТАЛЛОХИМИИ РЕДКИХ ЭЛЕМЕНТОВ""";14.03.2025;21.03.2025;Определение поставщика завершено;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;14.03.2025;21.03.2025;
44-ФЗ;№0166300024725000424;Запрос котировок в электронной форме;Поставка надувных лодок;;'253710603087271030100101310013012244';;; 274 032.00   ;RUB;;;;;30.12.19.110: Суда прогулочные прочие;30.12.19.110: Суда прогулочные прочие;"МУНИЦИПАЛЬНОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ГРАЖДАНСКОЙ ЗАЩИТЫ И СПАСАТЕЛЬНЫХ РАБОТ ГОРОДА ТУЛЫ""";АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ГОРОД ТУЛА;04.06.2025;16.06.2025;Определение поставщика завершено;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;04.06.2025;11.06.2025;
44-ФЗ;№0373400006725000044;Запрос котировок в электронной форме;Поставка надувных лодок;;'251773139416077310100100440023012244';;; 152 301.87   ;RUB;;;;;30.12.19.130: Лодки гребные;30.12.19.130: Лодки гребные;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ИНСТИТУТ МИНЕРАЛОГИИ, ГЕОХИМИИ И КРИСТАЛЛОХИМИИ РЕДКИХ ЭЛЕМЕНТОВ""";"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ИНСТИТУТ МИНЕРАЛОГИИ, ГЕОХИМИИ И КРИСТАЛЛОХИМИИ РЕДКИХ ЭЛЕМЕНТОВ""";05.04.2025;11.04.2025;Определение поставщика завершено;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;05.04.2025;11.04.2025;
44-ФЗ;№0356500001425004169;Электронный аукцион;Поставка пассажирского судна ;;'252590437986459040100100080010000244';;; 38 954 000.00   ;RUB;;;;;30.11.21.120: Суда речные пассажирские;30.11.21.000-00000001: Пассажирское судно;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ОРГАНИЗАТОР ПАССАЖИРСКИХ ПЕРЕВОЗОК ПЕРМСКОГО КРАЯ""";"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ПЕРМСКОГО КРАЯ ""ЦЕНТР ОРГАНИЗАЦИИ ЗАКУПОК""";19.05.2025;30.05.2025;Определение поставщика завершено;;19.05.2025;28.05.2025;
44-ФЗ;№0130300016825000003;Электронный аукцион;Поставка пассажирского судна (катамаран);;'253352800886035280100100070013011412';;; 535 000 000.00   ;RUB;;;;;30.11.21.120: Суда речные пассажирские;30.11.21.000-00000001: Пассажирское судно;КОМИТЕТ ПО УПРАВЛЕНИЮ ИМУЩЕСТВОМ ГОРОДА ЧЕРЕПОВЦА;КОМИТЕТ ПО УПРАВЛЕНИЮ ИМУЩЕСТВОМ ГОРОДА ЧЕРЕПОВЦА;03.04.2025;21.04.2025;Определение поставщика завершено;;;21.04.2025;
44-ФЗ;№0860200000825002601;Электронный аукцион;Поставка пассажирского теплохода на подводных крыльях;;'252645215545964520100100120023011244';;; 235 000 000.00   ;RUB;;;;;30.11.21.120: Суда речные пассажирские;30.11.21.120: Суда речные пассажирские;МИНИСТЕРСТВО ТРАНСПОРТА САРАТОВСКОЙ ОБЛАСТИ;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ САРАТОВСКОЙ ОБЛАСТИ ""ГОСУДАРСТВЕННОЕ АГЕНТСТВО ПО ЦЕНТРАЛИЗАЦИИ ЗАКУПОК""";07.04.2025;17.04.2025;Определение поставщика завершено;;07.04.2025;16.04.2025;
44-ФЗ;№0816500000625009115;Электронный аукцион;Поставка ПВХ лодок;;'252143525329514350100100120013012244';;; 1 292 900.00   ;RUB;;;;;30.12.1: Суда прогулочные и спортивные;30.12.10.000-00000001: Суда прогулочные и спортивные;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ САХА (ЯКУТИЯ) ""ДИРЕКЦИЯ БИОЛОГИЧЕСКИХ РЕСУРСОВ, ОСОБО ОХРАНЯЕМЫХ ПРИРОДНЫХ ТЕРРИТОРИЙ И ПРИРОДНЫХ ПАРКОВ""";"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ САХА (ЯКУТИЯ) ""ЦЕНТР ЗАКУПОК РЕСПУБЛИКИ САХА (ЯКУТИЯ)""";28.05.2025;05.06.2025;Определение поставщика завершено;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;28.05.2025;05.06.2025;
44-ФЗ;№0319100001325000037;Электронный аукцион;Поставка плавсредств надувных;;'251246602829124650100100440013012244';;; 1 686 600.00   ;RUB;;;;;30.12.12.110: Суда надувные прогулочные;30.12.12.110: Суда надувные прогулочные;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""СИБИРСКИЙ РЕГИОНАЛЬНЫЙ ПОИСКОВО-СПАСАТЕЛЬНЫЙ ОТРЯД МЧС РОССИИ""";"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""СИБИРСКИЙ РЕГИОНАЛЬНЫЙ ПОИСКОВО-СПАСАТЕЛЬНЫЙ ОТРЯД МЧС РОССИИ""";10.04.2025;21.04.2025;Определение поставщика завершено;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;10.04.2025;18.04.2025;
44-ФЗ;№0325100002425000006;Электронный аукцион;Поставка плавучей камышекосилки;;'251301504334830150100100250013011244';;; 1 435 000.00   ;RUB;;;;;30.11.33.199: Суда прочие, не включенные в другие группировки;30.11.33.199: Суда прочие, не включенные в другие группировки;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ МЕЛИОРАЦИИ ЗЕМЕЛЬ И СЕЛЬСКОХОЗЯЙСТВЕННОГО ВОДОСНАБЖЕНИЯ ПО АСТРАХАНСКОЙ ОБЛАСТИ""";"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ МЕЛИОРАЦИИ ЗЕМЕЛЬ И СЕЛЬСКОХОЗЯЙСТВЕННОГО ВОДОСНАБЖЕНИЯ ПО АСТРАХАНСКОЙ ОБЛАСТИ""";21.03.2025;03.04.2025;Определение поставщика завершено;;21.03.2025;01.04.2025;
44-ФЗ;№0169300008225000266;Электронный аукцион;Поставка понтонного прогулочного плавательного средства;;'253741800296974240100100550013012244';;; 4 911 000.00   ;RUB;;;;;30.12.19.110: Суда прогулочные прочие;30.12.19.110: Суда прогулочные прочие;УПРАВЛЕНИЕ МУНИЦИПАЛЬНОЙ СОБСТВЕННОСТИ АДМИНИСТРАЦИИ ГОРОДА ТРОИЦКА;УПРАВЛЕНИЕ МУНИЦИПАЛЬНОЙ СОБСТВЕННОСТИ АДМИНИСТРАЦИИ ГОРОДА ТРОИЦКА;30.04.2025;12.05.2025;Определение поставщика завершено;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;30.04.2025;12.05.2025;
